business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count
KUsWK0Vk4npG5gcLVlSAJg,Big Dan's Hamburgers,5925 Massachusetts Ave,Indianapolis,IN,46218,39.8176596,-86.0655255,3.5,32
EvC-VdZwoUToLcjUtcntqQ,Hanamura,901 Embarcadero Del Mar,Isla Vista,CA,93117,34.412861158,-119.8572218791,2,14
nvgYnJgC_xsIKdpl6Zvb0A,Chick-fil-A,1170 White Horse Rd,Voorhees,NJ,08043,39.8527462,-74.9841831,3.5,49
GkuKfHyDtTeBlB0BAC_u1g,Southerner's Coffee,328 5th Ave N,Franklin,TN,37064,35.9283666597,-86.873760107,4.5,13
d5gNZfKLqCKmqV0PmxgXYw,Tropical Escape Tiki Bar & Grill,"4 Club Center Ct, Ste A",Edwardsville,IL,62025,38.7779486,-89.9846396,4,13
T3EnbJYkiMHutSxh0asEfA,Tutto Fresco - Italian Eatery,514 Philadelphia Pike,Wilmington,DE,19809,39.7682362,-75.5049676,4,71
2dVJ7R-3JMmu2v4DJYtBbw,Spring Mount Hotel,3 Main St,Schwenksville,PA,19473,40.275532,-75.456772,2,5
P4VXmpHxgVQ2iEywgHU2nA,Alarz Restaurant & Grill,2088 Street Rd,Bensalem,PA,19020,40.0988171,-74.948665,4.5,59
a3k17xVeU38IlhsyKpz5zQ,Panda Express,500 Route 38,Cherry Hill,NJ,08002,39.936833,-75.045892,2.5,34
jrbiSBf8_0QcgYu3m6cOAQ,Family Market & Restaurant,5450 E 5th St,Tucson,AZ,85711,32.2286117,-110.8763868,3.5,6
o3EJgHz8LX5NnL9etByEdA,San Carlos Grill,Oro Valley Marketplace,Oro Valley,AZ,85737,32.397936,-110.967121,2,48
YdFwLmK3Ag_np1H1YVT58g,Encima,112 S 18th St,Philadelphia,PA,19103,39.9512983694,-75.1706467196,4.5,12
_Mbw_orl5EdXJP1XzklQvA,Mimi's Cafe,5090 Kietzke Ln,Reno,NV,89511,39.4759087,-119.7924073,3,338
5RtAJPXFLTzwALIe1mtNuA,Piree's Piri Piri Grill,5335A Limestone Rd,Wilmington,DE,19808,39.7470696,-75.6986818,4,77
Ojd913yxClnEwQSthSd8XQ,BarBurrito - South Edmonton,2213 98th St NW,Edmonton,AB,T6N 1K7,53.4531516,-113.48298,3.5,8
BuEEKAmr1JDfhwG8Q0ODoA,Marino's Deli,5910 Torresdale Ave,Philadelphia,PA,19135,40.017289,-75.060404,5,5
JhwFBmMtZUejWLuEQfGoTg,Los Comales,1202 139th Ave E,Tampa,FL,33613,28.0738053,-82.4468235,4.5,19
j8ByxvLNj0ycQvDm4Q48Tg,Mis Antojitos Mexicanos,3410 S Kings Ave,Brandon,FL,33511,27.8930620915,-82.293536067,4,24
hQ-KmPbjimgHM-X4jgQovw,Cupcake Fetish,2286 McKelvey Rd,Maryland Heights,MO,63043,38.721555,-90.447748,4.5,21
6sPsShCjU5L_DiV5VoLfvA,Bobby D's,159 S Pemberton Rd,Pemberton,NJ,08068,39.9684,-74.7081,4,7
vEfyDHrxWN0pfuCRNlocJw,Papa John's Pizza,4004 Hillsboro Road,Nashville,TN,37215,36.103883,-86.814791,2.5,13
xGU7gjQxdOk8DJSSwRLiNA,Woogie's Wood-Fired BBQ,"1432 E High St, Ste 400",Pottstown,PA,19464,40.243146,-75.617785,2.5,20
3Byba3WKLqjabVunNItQcA,Nola Grocery,351 Andrew Higgins,New Orleans,LA,70130,29.9421382489,-90.066870153,4.5,31
Dp-LA9EkHwXMpfnygOzPxw,SK Pastrami & Things,24 S 18th St,Philadelphia,PA,19103,39.9524016,-75.1704199,4,45
e7q6fHkgRCZQpKRuKlxD0g,Burger King,4008 Chippewa St,St. Louis,MO,63116,38.5891602,-90.2546065,3.5,8
GC_pZfQOAFBtHmqjYr_9HQ,China #1,2012 Dorsett Vlg,Maryland Heights,MO,63043,38.715046,-90.4564846,3,40
OAbrYeHibZHdv3ch8nOrbw,Dutch Bros Coffee,1589 N Wildwood Way,Boise,ID,83713,43.61918,-116.3210243761,4,9
9oJinxECxlSutUM0kBOixw,McDonald's,1810 Silverada Blvd,Reno,NV,89512,39.5457533163,-119.7811111808,1.5,34
4LwPuqOb-0PIDxxxrts9rg,Sola Bistro & Wine Bar,6700 Gulf Blvd,St Pete Beach,FL,33706,27.7370613,-82.7485156,4.5,205
L6nIOUwcTGgQKExGHmvTzQ,Noodle City,5869 Hollister Ave,Goleta,CA,93117,34.435791,-119.828303,3.5,480
ZmvCkhsCOWqA7ikXlbIr2g,Vals,4632 Freret St,New Orleans,LA,70115,29.9348117,-90.1061241,4,116
e5gOtAH36l70fexYypnG5Q,El Mezon Del Cobre,2960 N 1st Ave,Tucson,AZ,85719,32.260584,-110.9605172,3.5,17
bk8ECmNb5FaOCsiTMoJUWQ,Dragon Fire Grill,3426 East Busch Blvd,Tampa,FL,33612,28.0373205043,-82.4229719995,3,17
Iw0UBZRhFTENuD0QVX0G2g,Miki Sushi Express,13508 Victoria Trail,Edmonton,AB,T5A,53.5973817523,-113.3876350554,4,15
cVqUwNviD4Kxf5Nnyyxe2Q,No 1 Chinese Restaurant,1483 Nashville Pike,Gallatin,TN,37066,36.360032,-86.49542,2.5,22
t2N3Hwq32Mpu5P8HhrD-xg,Greek's Pizzeria,260 Southbridge St,Mooresville,IN,46158,39.6015054,-86.3723136,2.5,10
ez1xAIwSguvgj3F8B7uJsA,Pepperoncini Restaurant & Bar,72 Poplar St,Conshohocken,PA,19428,40.0724915206,-75.302182764,4,244
5Ct_XEDzxkyq6HhGOuwH_Q,Sonny's Phat Pizza & More,1350 Stardust St,Reno,NV,89503,39.5286539739,-119.8338164516,4,6
E3QSrua1cXWaurPitBhKGQ,El Sur Restaurant,5602 E 22nd St,Tucson,AZ,85711,32.206604,-110.8727298,4,425
m4S44MFZdnYmVawzn46jGA,Stingray's Grill & Bar,1303 W Esplanade Ave,Kenner,LA,70065,30.0192042,-90.2509324,3,124
zLbDAJyWh5dFFqKj27rmDA,New China,1207 Macdade Blvd,Collingdale,PA,19036,39.9085562,-75.2854107,2.5,14
nuJuxLxqmHLlHifudJoTFg,Fuddruckers Restaurant,1170 White Horse Rd,Voorhees,NJ,08043,39.8526366,-74.9843587,3.5,11
dZFlKW6M5YIhPHrLhsdCTA,Taco Bell,3121 Dickerson Pike,Nashville,TN,37207,36.23143,-86.75878,3,15
eHRzuUXA2jrR99ecioWU4g,Union Ale,214 State St,Santa Barbara,CA,93101,34.414427,-119.691952,3.5,207
SDMyWwgq8OrT_AIx5K6j6w,My Friend's Tavern,315 E Main St,Collegeville,PA,19426,40.1864106,-75.4518378,4,37
ncr8NT-DuwqI6rIoAayHQw,AFC chicken,2435 17 Street NorthWest,Edmonton,AB,T6T 0Y2,53.4561664,-113.3670393,3.5,12
boKv2_AvOSF2JRwrSoRI3g,City Greens,5161 Citrus Blvd,New Orleans,LA,70123,29.9641645208,-90.1868913609,3.5,113
wAQUhOCIDJpTQqtVySn-LA,Deep Indian Cuisine,14096 Trade Center Dr,Fishers,IN,46038,39.993142,-86.0054292,3.5,6
6iHvWggONIDt8cKXJGz0VQ,The Madison,33 Lafayette St,Riverside,NJ,08075,40.0385656,-74.9607611,3.5,112
BdyPaxmB3O9Ngp9W09GrjA,TonyRay's Restaurant & Cantina,731 De La Guerra Plz,Santa Barbara,CA,93103,34.4196391722,-119.6986848651,4,8
Gn_e8TJFSMcV1rzklJ9gLA,Erin Pub,36 W Winona Ave,Norwood,PA,19074,39.8907502,-75.3007882,4,153
GS2YlV1TYdqYePp-qcsSjg,20th Hole Bar & Grill,8342 New York Ave,Hudson,FL,34667,28.3747192,-82.6765444,3,22
bP0Xr_uQLPUdIdRFYU4K6w,Firehouse Subs,2227 Dale Mabry Hwy,Tampa,FL,33629,27.924929,-82.5061838,3,29
CPV0FlumNtTphlD5XugGVA,Nico's Cheesesteak Factory & Pizzeria,5830 Gall Blvd,Zephyrhills,FL,33542,28.2423027,-82.1865094,4.5,30
lqMOJ_cVSvVU-lferJVPLg,La Pizzeria Metro,3101 Miller Rd,Wilmington,DE,19802,39.766075532,-75.5374733359,4.5,94
yui1n1JawiW9g7RR62a_wA,Matoi Sushi,602 N Dale Mabry Hwy,Tampa,FL,33609,27.949494,-82.506132,4,594
Sad6etx6kKYxrpvWcd11MA,New Orleans Hamburger & Seafood Co,541 Decatur St,New Orleans,LA,70130,29.9559347,-90.0636824,3.5,370
OINbC0rpDVJ5bfxt3LO9fw,Li'l Dizzy's Cafe,1500 Esplanade Ave,New Orleans,LA,70116,29.9686422,-90.0679433,4.5,651
n3MqfmTDhhvNG2jZXiFDpg,JinJu Korean Grill & Sushi,2700 34th St N,St. Petersburg,FL,33713,27.796456,-82.679933,4,66
BkTFtgkkOva49Dj3MIPN0Q,Lima Pizzeria,"1165 W Baltimore Pike, Ste B",Media,PA,19063,39.913341073,-75.4374153596,3.5,32
0k98fRZ0G1ZVfPrKA_lCVw,Southern Charm,2020 Belle Chasse Hwy,Gretna,LA,70056,29.8906279,-90.0348126,4,42
2QGyW4T6E_4iSltdx9i2RQ,Pascal's Manale,1838 Napoleon Ave,New Orleans,LA,70115,29.9292896412,-90.1027699411,3.5,515
fMT4FVdoM0XuaBLXfwlibw,Athens Greek Cuisine,901 Rock Springs Rd,Smyrna,TN,37167,35.9839284,-86.5470268,4,35
cz0sBSp8G2R2dqE6cccbuw,Wit or Witout Cheesesteaks,7352 Frankford Ave,Philadelphia,PA,19136,40.0378039,-75.0387664,2.5,37
DXdqMi16GRc7oMUSFmjIfA,Kidds Chicken And Waffles,301 N Pine St,Wilmington,DE,19801,39.7374583,-75.5456287,2.5,5
lFYqN66bnwx8MiaIAtesoA,Perch Pub,1345 Locust St,Philadelphia,PA,19107,39.9482894,-75.1639634,3.5,295
sNHhtE1QRoEKWfcUTCjOrA,Papa John's Pizza,6001 Ridge Avenue,Philadelphia,PA,19128,40.0321044,-75.2130364,2,28
S457rz-XJp56seb4vzMrEQ,Dollar Express Chinese restaurant,10041 Page Ave,St Louis,MO,63132,38.6910299765,-90.3829482076,4,67
RKfpN_TqD3wa58kgvnR1lQ,Taco Bell,4713 Veterans Memorial Blvd,Metairie,LA,70006,30.005387,-90.18578,2,30
CLt1k_vtdU962GZGl5U48g,Kitchen K,1000 Washington Ave,Saint Louis,MO,63101,38.630971,-90.194489,3,33
NFXvrdA_TUepcGAsHzjbgQ,Tim Hortons,11240 Groat Road NW,Edmonton,AB,T5M 4E7,53.5611396,-113.5522215,2.5,9
HTNwzJFAIxKOnmjYJhHgYg,Sunset Sushi And Thai,"1031 Riverside Dr, Ste G",Franklin,TN,37064,35.911931,-86.8283860668,4,28
PG2bFg_eQgec91Jf5AXRfA,Pinchers,14391 N Dale Mabry Hwy,Tampa,FL,33618,28.0783633,-82.5061947,3.5,132
Mg2MJ_emO7MtPSkFqClC4Q,Burger King,6417 Hwy 41A,Pleasant View,TN,37146,36.3982723996,-87.029529389,2,11
RF2SocELaoYkXnZhxRcX0g,Gallagher's Restaurant,114 W Mill St,Waterloo,IL,62298,38.3358432,-90.1511628,4,162
FhMgmJRTIC4mCazlMA5fEw,Manhattan Bagel,1301 Skippack Pike,Blue Bell,PA,19422,40.1673907,-75.2874704,2.5,5
aSNfp8Fp5V6EQJwZOicQkQ,Jimmy John's,18601 Wedge Pkwy,Reno,NV,89511,39.3913998,-119.7674723,3,73
UiALq7G2d9w1S7fvZEv6TA,Twin Dragon,"1075 N Hills Blvd, Ste 200",Reno,NV,89506,39.60524,-119.841016,2.5,101
WdhlZkEL2iuTbYCk3KzHtw,Domino's Pizza,7325 Castor Ave,Philadelphia,PA,19152,40.0522496,-75.0647038,2,17
L4qejilvaLOh-QfF9dUX9Q,Downingtown Country Club,93 Country Club Dr,Downingtown,PA,19335,40.013066,-75.682384,2.5,12
4iRzR7OaS-QaSXuvYxEGKA,Super Dog,1160 Gallatin Pike S,Nashville,TN,37115,36.2485696,-86.7199857,4,6
26jYcdFR5oLqKDKpTH0JIQ,Drago's Seafood Restaurant,3232 N Arnoult Rd,Metairie,LA,70002,30.009132,-90.1609298,4,1178
usBCRbMbDpmhUmoWWvw49g,Row Boat,1820 N 15th St,Tampa,FL,33605,27.9609019,-82.4430804,4,56
qSy3Ue3KlzFFXBKwZTbofg,Fort Taco,8106 Manchester Rd,Saint Louis,MO,63144,38.6115411,-90.3371705,3.5,188
UGZZVg5iOT-Q9PfoST38oQ,Main Garden Chinese Restaurant,5150 N 5th St,Philadelphia,PA,19120,40.0300222,-75.1321794,3.5,8
WuJrMf127hXA4CY79mtoIQ,Beijing Inn,812 W Lancaster Ave,Bryn Mawr,PA,19010,40.021322,-75.318661,3,14
W_B1ffzD0pHmQYEwGG_8Qw,Azadi International Food Market,391 Elysian Fields Ct,Nashville,TN,37211,36.0874227,-86.7290438,4,24
p7tSGmWpFV246aYhwODgBg,O Sushi Restaurant,4689 E Speedway Blvd,Tucson,AZ,85712,32.2369439,-110.8929649,4.5,199
qCojkwO9wJX7alM-x-DJcA,Willi B's Saloon,12505 W Chinden Blvd,Boise,ID,83713,43.662045,-116.3380704,4,33
khrsucGZVLi63WXhIFbAkQ,Vincent's Pizzeria & Grill,500 Gravel Pike,Collegeville,PA,19426,40.2183989,-75.4532033,3.5,44
7FiUgTQ9dEUvrfxwn7dqQA,Sam Adams Pub,4200-5052 Airport Pkwy,Clearwater,FL,33762,27.9066002613,-82.6908016047,2.5,10
7dYcQH7dWXXZxM27ig9a7g,Tasty World Chinese Food Restaurant,4347 50 Street NW,Edmonton,AB,T6L 7E8,53.481335,-113.4169774,2.5,11
YSKUg2V5dt1BazwipvPZuw,Timothy's The Restaurant,12710 Olive Blvd,St Louis,MO,63141,38.6792616,-90.4720434,4.5,54
G1fQJ8k5U1gdX0vWODCZYA,Cafe Nino,1510 S Carrollton Ave,New Orleans,LA,70118,29.949863,-90.1274815,4,63
kOyh1SCoeeT-5bc-Ds0tXw,Wendy's,400 N. Main Street,Doylestown,PA,18901,40.3194216,-75.131119,2,27
jgi-7LWLzcGkPvqFryqI6A,Dunkin',7221 Torresdale Ave,Philadelphia,PA,19135,40.0296217,-75.035676,2,6
J-DcG4thLy_jbmQggUTrQQ,Buffalo Wild Wings,26725 Florida 56,Wesley Chapel,FL,33544,28.186861,-82.3725244553,2.5,178
S8tjrvevZV9M9kku2D5cvw,Cricks 54,8525 Old County Rd 54,New Port Richey,FL,34655,28.2170946,-82.6733585,3.5,8
nUA9jFxdHTNCpBpandn6eA,Whitey's Fishing Hole,1026 Avenue A,Marrero,LA,70072,29.8928317,-90.09304,5,6
Tpr8CltepNzpRpQC2JM4pQ,Sage & Onion Cafe,5599 Hollister Ave,Goleta,CA,93117,34.4354248,-119.8203955,4,90
1j7Y1eek07NRv_SkBOJFgA,The Ridley House,2107 Mac Dade Blvd Holmes Pa,Holmes,PA,19043,39.8975228,-75.3113806,3.5,45
3ESm27p4DACKCpzZmiRxgw,Mala Town,6555 Pardall Rd,Goleta,CA,93117,34.4129983926,-119.8564884362,4,5
Se9CEgJEVxcWax1fStWuQA,The Half Shell On the Bayou,2517 Bayou Rd,New Orleans,LA,70119,29.9762915,-90.076373,3.5,116
k1bbiAV-1yQ89b8ZegL_LQ,MOD Pizza,522 W Lancaster Ave,Wayne,PA,19087,40.0451847431,-75.4036317333,4.5,28
7McQCpcpjyAA_TaQPlsirg,Miller's Ale House,554 Fellowship Rd,Mount Laurel,NJ,08054,39.9316742355,-74.9592295843,3,362
_40CSZCKamFvHGZXaVaGXQ,Samosa House,9405 118 Avenue NW,Edmonton,AB,T5G 0N5,53.5702884,-113.486021,3.5,6
hxJ47I__S_gx3z1_yEC0cA,Panda Express,10771 Big Bend Rd.,Riverview,FL,33579,27.791784,-82.3296926,1.5,29
TPFy-Bj2HID_gMw_UUxc1A,Tgi Friday's,4901 E Broadway Blvd,Tucson,AZ,85711,32.2221604,-110.887425,2.5,16
a8lpo_f90MkG38-g6Dv6dw,Manayunk Café,3722 Main St,Philadelphia,PA,19127,40.0154121,-75.210575,1.5,17
LC40v_OUVWNmOsCI44cS2g,Sunoco Gulfport,5150 Gulfport Blvd S,Gulfport,FL,33707,27.7480424,-82.7034979,2.5,10
5GZOor47iDvcz3r587ja5Q,Long John Silver's,218 Lincoln Hwy,Fairview Heights,IL,62208,38.5924548,-89.9802147,3,6
6KIRlWAwkszRCu4WoMvQzQ,Trip's Diner,2339 Dr Martin Luther King Jr St N,St. Petersburg,FL,33704,27.7937428,-82.6465296,4,489
HbZDCqcp3wWEJ21M9sfTXw,Orchids Thai Restaurant,8647 Regency Park Blvd,Port Richey,FL,34668,28.2828536,-82.6975165,4.5,143
wrbtvUF0GA9QR4E8P4yMGQ,Quiznos,5971 Cambridge Way,Plainfield,IN,46168,39.6756524,-86.3691956,3,12
gDpUnOqTZClHHLp2UXqdig,Roma Pizza & Pasta,3101 Clarksville Pike,Nashville,TN,37218,36.1918778,-86.8292071,2.5,26
PrVxUo7g46GNf_1uusxaqQ,The Blind Pig,"943 E University Blvd, Ste 115",Tucson,AZ,85719,32.232085,-110.957217,3.5,59
uEs_RuMTIVRMc-tAaXqk-A,Mama Doughs Take N Bake Pizza,6434 Nolensville Rd,Nashville,TN,37013,36.0133732,-86.7042496,4,9
sTo-Xzn4MfpglsRnZggDVw,On Site Bites,"53 Century Blvd, Ste 140",Nashville,TN,37214,36.1471724,-86.6834329,4.5,13
c_wtRXGCqephjiXHymZ5FQ,"Amarilis Cafe Lansdale, Pa",312 W Main St,LANSDALE,PA,19446,40.2433469637,-75.2871088752,4,22
gZPFgzPKJYAvobR77Q97WA,Back Yard Burgers,2744 Elm Hill Pike,Nashville,TN,37214,36.1492171252,-86.6673651,2.5,50
-NXRuUsazxXZZ_OHwmtYtw,Uptown Bar & Lounge,3126 State St,Santa Barbara,CA,93105,34.4406064,-119.7321808,4,138
h-Ypo3j3_8SmzSP6TzNmsA,Philly Grill & Pizza,"415 Egg Harbor Rd, Ste 6",Sewell,NJ,08080,39.7477896,-75.0757824,3.5,6
21IkQYUsyfl8MWYy_wQxfw,Jimmy John's,"600 Canal St, Suite 102",New Orleans,LA,70130,29.95229,-90.068564,2.5,18
D4UMA28VYhKUU59KXZTiQQ,Dandgure's Classic Southern Cooking,538 Lafayette St,Nashville,TN,37203,36.1534299,-86.7755495,4.5,63
TqSSwvn8IJhwxjiEdTEcvQ,Kokomos Bar & Grille,1201 Gulf Blvd,Clearwater Beach,FL,33767,27.9535482,-82.8283397,4.5,13
bxffbg7kCn5iHxtdYp7gJQ,Gaetano's,53RD Market St,Philadelphia,PA,19139,39.960337,-75.227589,2.5,10
s5XPPOv9_fsRvSU95K3iIw,The Borough Pub,1800 Farragut Ave,Bristol,PA,19007,40.107006,-74.8420776,4,61
isbeaPln-E0DdffLRsuFhw,Francisco's On The River,1251 River Rd,Washington Crossing,PA,18977,40.3136566,-74.8957796,4,109
9Wq455RePLf5wbp4C4noQA,JA Ramen Curry,2643 N Campbell Ave,Tucson,AZ,85719,32.2551903,-110.9442836,4,153
B9r3AaU6EKStfpXy0iMLOA,Taco Bell,25630 Sierra Center Blvd,Lutz,FL,33559,28.1945183423,-82.3927894157,1,9
snTpO07JxjGhwJbE4RDFIA,Goldy's Breakfast Bistro,108 S Capitol Blvd,Boise,ID,83702,43.6146781,-116.2023897,4.5,949
xFvJazuir9VuVovt315Z9Q,BluWave Sushi Bar & Grill,122 S Howard Ave,Tampa,FL,33606,27.9434579,-82.4827847,4,70
yUNfOLDjpn6rzKop9wqLpg,Schlotzsky's Deli,15594 Old Hickory Blvd,Nashville,TN,37211,36.040485,-86.7431344,2.5,5
Z-BDbsASb0o5Tfgq6Zwe0w,Totai Sushi Express,3808 137 Avenue NW,Edmonton,AB,T5Y 3E7,53.5993383,-113.4000173,3.5,11
_9gsyTPL6TzkhMxymxi8Ng,Two Peters Diner,1769 North Olden Ave,Ewing Township,NJ,08638,40.2483208,-74.7713759,3,36
VbGGpt-Q5ZeMxSFPDbPeBg,Girard Bruncherie,300 E Girard Ave,Philadelphia,PA,19125,39.9697976,-75.1318089,4.5,224
4hH1lt7mHPbl4r2O7LH6nA,Jordan Johnson's Gourmet Seafood,7199 Buselton Ave,Philadelphia,PA,19149,40.0450716,-75.0606831,3.5,128
ydMzeoGgK9WMjomKi3CWNQ,Zoes Kitchen,280 N Sycamore St,Newtown,PA,18940,40.2357829953,-74.9377462967,3.5,114
NFJE7HhYQSUflUkArfVVKA,Sofra Bosnian Grill,3665 E Overland Rd,Meridian,ID,83642,43.589967,-116.348856,4.5,78
0djt76NXDYMtjJvL2rHIQg,Pizza Hut,8245 N Silverbell Rd,Tucson,AZ,85743,32.3564566927,-111.1130926849,2.5,23
nRBYoJP0ergYGJAsfES0OA,Sa Ri One Korean BBQ,1025 W Brandon Blvd,Brandon,FL,33511,27.9364453288,-82.2997316024,3.5,181
hlf4qed6y1eQ9mvnWUU72A,Trattoria Branica,451 S Kirkwood Rd,Kirkwood,MO,63122,38.5754468,-90.4065335,4,11
TPR6xwzHmFiIfJgY8BTncw,Pizza206,1529 Route 206,Tabernacle,NJ,08088,39.853424,-74.734101,4,26
_RPipScNmjl_aTVyDIx94A,Reme's Restaurant,"2683 E Main St, Ste 113",Plainfield,IN,46168,39.716305,-86.3537459,4.5,47
yvpwN5321mM3x8G2ZiEZmw,Little Istanbul,11728 Bustleton Ave,Philadelphia,PA,19116,40.1198872,-75.0180567,4,36
tUtQic1R0uYoJ09xzpNsOA,Rockstone Pizzeria & Pub,1435 East 86th St,Indianapolis,IN,46240,39.9118125833,-86.1360997534,4,56
VJjFHQJ08SR_Pl7Bk4o2xQ,Helm,1303 N Fifth St,Philadelphia,PA,19122,39.971548,-75.144505,4.5,227
nXdBQ2ZHa-77cA5SJT0DjQ,Seagraves Steak & Submarine Shop,1 S Tilbury Rd,Salem,NJ,08079,39.5694441,-75.4920225,4.5,13
94D8kud2TtBJ0dv2bIeuQA,Pita's Republic,10454 Roosevelt Blvd N,Saint Petersburg,FL,33716,27.8669328,-82.6446922321,3.5,43
YK-pF0TjZBu9q6esscCvrw,Jeanne's Meatball Factory,5737 Nolensville Pike,Nashville,TN,37211,36.0464907,-86.7133917,3,11
yUglD4bzupuMzGIvnQguNg,Chipotle Mexican Grill,18019 Highwoods Preserve Pkwy,Tampa,FL,33647,28.1312625,-82.3657804957,2.5,75
XZ1vi4WFF4ba_1pLfKm6-w,Big Bad Wolf Smokehouse Grill,189 N Mount Juliet Rd,Mount Juliet,TN,37122,36.1740537,-86.512624,4.5,162
Hs-jwE791t3cX9ErgTcEFg,Corner Muse,1381 Magazine St,New Orleans,LA,70130,29.9365739,-90.0718067,4.5,52
dkhIHaqr3DqOoTsqTLeUPA,Saharra Mediterranean Cuisine,20 Delsea Dr N,Glassboro,NJ,08028,39.7029873994,-75.1066537018,3.5,15
LmV5J4YpYuVswSc41-qe4w,Mangú Latin Café,"9005 E Adamo Dr, Ste B",Tampa,FL,33619,27.948789,-82.3557969,5,140
5u4nzV_Vpy6ubFM6FXqBNw,Delux Burger Bar,9682 142 St NW,Edmonton,AB,T5N 4B2,53.5344063,-113.5663499,3.5,76
gWV1k7XO9DSAodAlanESFA,San Miguelito Mexican Cuisine,2654 S Sixth St,Philadelphia,PA,19148,39.9153804,-75.1583858,4.5,62
qHU175eb4hSSs-_981ja0A,Buckets Eatery,15024 Madeira Way,Madeira Beach,FL,33708,27.801848,-82.80126,5,43
9B3e-1Y13XJ1RabUpCuUnw,John Henry's Pub,98 Cricket Ave,Ardmore,PA,19003,40.006805,-75.2932477,3.5,74
8xTHtLoNIwdpf0FEvIpQIw,By George! Pizza Pasta & Cheesesteaks,51 N 12th St,Philadelphia,PA,19107,39.9532222415,-75.1594696319,4,284
7edT1VJhBzXFm2wkk507Jw,California Pizza Kitchen at Plymouth Meeting Mall,"514 W Germantown Pike, Plymouth Meeting Mall",Plymouth Meeting,PA,19462,40.117321,-75.282309,3,152
_Wjb3f1ueoKVzd5ra_gsHw,Pizza Twist,1505 Bdwy Ave,Boise,ID,83706,43.5942084607,-116.1940403136,4,12
uxymbkaSGa49ngBqUOXsVA,Sonic Drive-In,398 Harding Pl,NASHVILLE,TN,37211,36.0807615,-86.722392,2,19
8BNO6wtIQmArLRPg6jwsNA,Mosiac Modern Fusion,"Lambert - St. Louis International Airport, 10701 Lambert International Blvd",Saint Louis,MO,63145,38.7444441012,-90.3659820557,2.5,11
nmDK6a60DErPjLD9lxcjfg,Rocksy's,3220 Edenborn Ave,Metairie,LA,70002,30.0088411,-90.162093,3.5,61
M2Vgqm4okb8fZKXVMwcXqg,Aston Broaster Chicken & Pizza,4732 Pennell Rd,Aston,PA,19014,39.8594806,-75.4271743,4.5,5
yrr7jg2oC46Bf-xbwtCI7g,Paul Mineo's Trattoria,333 W Port Plaza Dr,Saint Louis,MO,63146,38.7017931394,-90.4474416398,3.5,99
jdx80PbfbXMkUZvhJmdFbQ,Cafe Giardino,1732 W Passyunk Ave,Philadelphia,PA,19145,39.9244035,-75.1755284,5,6
aYHjJJ64whQsxZjx5rUe_w,RA Sushi Bar Restaurant,2905 E Skyline Dr,Tucson,AZ,85718,32.325494621,-110.9288778968,3,468
YSJZZ1_8uHIIV4w44RSllA,Flying Pie Pizzaria,601 S Main St,Meridian,ID,83642,43.598946,-116.3929,3,160
pmuuoDqNZp7518AUd-YmPA,Bagelicious - King Of Prussia,216 W Beidler Rd,King of Prussia,PA,19406,40.1124813,-75.3799748,3.5,60
kCzWbUG8M13F06DG80YqDA,Tia's Tex Mex,2815 E Fowler Ave,Tampa,FL,33612,28.0537533,-82.427617,3,22
vLwlU-_WAZfC-6VIdIK12w,Queen's Pizza,3436 Tampa Rd,Palm Harbor,FL,34684,28.0666468,-82.7205727,3,45
z6HgTWokZSpvsMhqukUCow,Beachwood Seafood Kitchen & Bar,4022 Tampa Rd,Oldsmar,FL,34677,28.0352545,-82.6550287,4,169
pCn8Bz3IdFyUOyDQky7t5Q,Chick-A-Boom,1946 Delmar Dr,Folcroft,PA,19032,39.8903098,-75.2851259,4.5,20
3Kj0DlqXWTGqi6GUsM0Nfg,El Rancho Mexican Grill,10128 US Hwy 19,Port Richey,FL,34668,28.2867431,-82.7152898,2.5,9
dtOiL5peZcmq0XU3HOdHVw,Kurry Shack,6 N 3rd St,Philadelphia,PA,19106,39.9504385693,-75.1457622327,4.5,7
KdompboZOJTzBbbsirjm8g,Taco Bell,1850 Memorial Lane,Wood River,IL,62095,38.86687,-90.06788,2,10
_7g89aWLTv3kS5xsNcX8Gw,China One,4316 6th St S,Saint Petersburg,FL,33705,27.7293412,-82.6390185,3.5,9
kQoIYrwicWVN4ASBVGXJKw,PrimoHoagies,904 Chester Pike,Prospect Park,PA,19076,39.8810393,-75.3083955,2.5,21
3-JrimUGgzBVCR4bex_89g,Los Patios,50 Old Farm Rd,Danville,IN,46122,39.761933,-86.498805,4,34
9MdAr_MK8YUzYsEHMf1QeA,Lenora's Grill,6514 Congress Dr,New Orleans,LA,70126,30.026925,-90.038283,4,33
dw-nDDdR7ZpmcHAi_IHU1Q,Bellshire Pizza,3801 Dickerson Pike,Nashville,TN,37207,36.263441,-86.7568469,3,9
lhH2g-fhamdl2UATZiguaA,Sicilian Pizza and Pasta,493 Old Hickory Blvd,Brentwood,TN,37027,36.0397849,-86.7466428,3.5,113
kMWnmOpMoUk-ZSBtHuHnUg,El Paisano Taqueria y Pupuseria,1901 Silverada Blvd,Sparks,NV,89432,39.546678475,-119.7845452099,4,87
Y989Hsw30AYUMcyNjBz9iQ,Table 3,3821 Green Hills Village Dr,Nashville,TN,37215,36.108286623,-86.8167511214,3.5,247
