:START_ID(Business),:END_ID(Category)
BSKzmE_KCDGHPXQVR7N0PQ,95
BSKzmE_KCDGHPXQVR7N0PQ,7
BSKzmE_KCDGHPXQVR7N0PQ,137
BSKzmE_KCDGHPXQVR7N0PQ,154
BSKzmE_KCDGHPXQVR7N0PQ,109
BSKzmE_KCDGHPXQVR7N0PQ,8
BSKzmE_KCDGHPXQVR7N0PQ,5
BSKzmE_KCDGHPXQVR7N0PQ,61
-_PJA3nxv4BfnNz7nZS93A,5
-_PJA3nxv4BfnNz7nZS93A,180
-_PJA3nxv4BfnNz7nZS93A,109
-_PJA3nxv4BfnNz7nZS93A,104
-_PJA3nxv4BfnNz7nZS93A,76
-_PJA3nxv4BfnNz7nZS93A,154
VOBvxu8SzLGSun8o5OFhjA,76
VOBvxu8SzLGSun8o5OFhjA,134
VOBvxu8SzLGSun8o5OFhjA,98
VOBvxu8SzLGSun8o5OFhjA,109
VOBvxu8SzLGSun8o5OFhjA,154
GIXRcLiCLGLP2fdCtz9zcA,109
GIXRcLiCLGLP2fdCtz9zcA,114
_cb1Vg1NIWry8UA0jyuXnQ,109
_cb1Vg1NIWry8UA0jyuXnQ,36
_cb1Vg1NIWry8UA0jyuXnQ,114
JUruKsTe0fdPbQHCT8XTug,109
JUruKsTe0fdPbQHCT8XTug,98
JUruKsTe0fdPbQHCT8XTug,184
D48I-imYNjFo9bmsiZc-YQ,9
D48I-imYNjFo9bmsiZc-YQ,92
D48I-imYNjFo9bmsiZc-YQ,143
D48I-imYNjFo9bmsiZc-YQ,109
D48I-imYNjFo9bmsiZc-YQ,93
GfRhcofYZGPP4iRXe-Vw8w,6
GfRhcofYZGPP4iRXe-Vw8w,109
GfRhcofYZGPP4iRXe-Vw8w,25
GfRhcofYZGPP4iRXe-Vw8w,101
GfRhcofYZGPP4iRXe-Vw8w,59
GfRhcofYZGPP4iRXe-Vw8w,184
GfRhcofYZGPP4iRXe-Vw8w,149
GfRhcofYZGPP4iRXe-Vw8w,197
r2IhvKZQ_wLR5mLBnPOilg,109
r2IhvKZQ_wLR5mLBnPOilg,98
r2IhvKZQ_wLR5mLBnPOilg,149
r2IhvKZQ_wLR5mLBnPOilg,101
r2IhvKZQ_wLR5mLBnPOilg,184
r2IhvKZQ_wLR5mLBnPOilg,133
p31mCjSLFdHqytqKnTI0Xw,180
p31mCjSLFdHqytqKnTI0Xw,119
p31mCjSLFdHqytqKnTI0Xw,162
p31mCjSLFdHqytqKnTI0Xw,65
p31mCjSLFdHqytqKnTI0Xw,121
p31mCjSLFdHqytqKnTI0Xw,109
_CatY2VC230AGI0cWzEmxQ,109
_CatY2VC230AGI0cWzEmxQ,6
_CatY2VC230AGI0cWzEmxQ,57
_CatY2VC230AGI0cWzEmxQ,5
_CatY2VC230AGI0cWzEmxQ,173
_CatY2VC230AGI0cWzEmxQ,167
_CatY2VC230AGI0cWzEmxQ,112
_CatY2VC230AGI0cWzEmxQ,154
_CatY2VC230AGI0cWzEmxQ,97
_CatY2VC230AGI0cWzEmxQ,164
4hrG_t1YmpipaKiE4Caq7w,119
4hrG_t1YmpipaKiE4Caq7w,98
4hrG_t1YmpipaKiE4Caq7w,109
4hrG_t1YmpipaKiE4Caq7w,65
4hrG_t1YmpipaKiE4Caq7w,180
8jQDG9FVTx0JtUhXCfPV5A,109
8jQDG9FVTx0JtUhXCfPV5A,2
8jQDG9FVTx0JtUhXCfPV5A,127
8jQDG9FVTx0JtUhXCfPV5A,90
8jQDG9FVTx0JtUhXCfPV5A,154
8jQDG9FVTx0JtUhXCfPV5A,135
8jQDG9FVTx0JtUhXCfPV5A,101
8jQDG9FVTx0JtUhXCfPV5A,149
xzDBoVc1QfPzq9MsSE8T1A,114
xzDBoVc1QfPzq9MsSE8T1A,109
zsDjnBHyJsYfkdry96x75g,6
zsDjnBHyJsYfkdry96x75g,154
zsDjnBHyJsYfkdry96x75g,109
zsDjnBHyJsYfkdry96x75g,8
1W4gz758cCBQHEmlCAycPA,109
1W4gz758cCBQHEmlCAycPA,98
1W4gz758cCBQHEmlCAycPA,142
liPt8EZuHzf31IBLpZnhMA,154
liPt8EZuHzf31IBLpZnhMA,146
liPt8EZuHzf31IBLpZnhMA,119
liPt8EZuHzf31IBLpZnhMA,109
liPt8EZuHzf31IBLpZnhMA,65
sroYm8E9BbnnLO3nhKjomg,194
sroYm8E9BbnnLO3nhKjomg,186
sroYm8E9BbnnLO3nhKjomg,181
sroYm8E9BbnnLO3nhKjomg,88
sroYm8E9BbnnLO3nhKjomg,145
sroYm8E9BbnnLO3nhKjomg,149
sroYm8E9BbnnLO3nhKjomg,109
sroYm8E9BbnnLO3nhKjomg,140
hTA0eCoMdAebXzm4jkx-0A,180
hTA0eCoMdAebXzm4jkx-0A,109
hTA0eCoMdAebXzm4jkx-0A,6
hTA0eCoMdAebXzm4jkx-0A,9
hTA0eCoMdAebXzm4jkx-0A,25
FjkLXJCoM_rgP2osroSxdg,109
FjkLXJCoM_rgP2osroSxdg,53
FjkLXJCoM_rgP2osroSxdg,72
FjkLXJCoM_rgP2osroSxdg,76
N18rU96Qr_XQtSqfQynZMg,6
N18rU96Qr_XQtSqfQynZMg,109
N18rU96Qr_XQtSqfQynZMg,180
N18rU96Qr_XQtSqfQynZMg,9
N18rU96Qr_XQtSqfQynZMg,137
N18rU96Qr_XQtSqfQynZMg,154
N18rU96Qr_XQtSqfQynZMg,25
N18rU96Qr_XQtSqfQynZMg,100
p9LOhswQql09-yPtF4jsZQ,68
p9LOhswQql09-yPtF4jsZQ,101
p9LOhswQql09-yPtF4jsZQ,145
p9LOhswQql09-yPtF4jsZQ,109
p9LOhswQql09-yPtF4jsZQ,184
p9LOhswQql09-yPtF4jsZQ,88
p9LOhswQql09-yPtF4jsZQ,149
Y4ekZBFgSauDaVOqI52vPQ,109
Y4ekZBFgSauDaVOqI52vPQ,2
1E5h3CFrNZetWcWQut-KwA,154
1E5h3CFrNZetWcWQut-KwA,25
1E5h3CFrNZetWcWQut-KwA,109
1E5h3CFrNZetWcWQut-KwA,162
1E5h3CFrNZetWcWQut-KwA,6
1E5h3CFrNZetWcWQut-KwA,8
IXaeTjiYZEw6fukh_X57xg,108
IXaeTjiYZEw6fukh_X57xg,109
Y-yULogxoHo0X9qjx8U41w,109
Y-yULogxoHo0X9qjx8U41w,175
Vsbe7-4gt485ri-WQOsP2A,149
Vsbe7-4gt485ri-WQOsP2A,6
Vsbe7-4gt485ri-WQOsP2A,109
Vsbe7-4gt485ri-WQOsP2A,146
Vsbe7-4gt485ri-WQOsP2A,154
Vsbe7-4gt485ri-WQOsP2A,101
Vsbe7-4gt485ri-WQOsP2A,133
Vsbe7-4gt485ri-WQOsP2A,139
ELgiifL3QLqzMaCo1frbdg,25
ELgiifL3QLqzMaCo1frbdg,109
ELgiifL3QLqzMaCo1frbdg,184
ELgiifL3QLqzMaCo1frbdg,6
ELgiifL3QLqzMaCo1frbdg,138
ELgiifL3QLqzMaCo1frbdg,162
nK_-VSm_Bx4qjMtVmVuwXQ,109
nK_-VSm_Bx4qjMtVmVuwXQ,14
nK_-VSm_Bx4qjMtVmVuwXQ,13
nK_-VSm_Bx4qjMtVmVuwXQ,154
nK_-VSm_Bx4qjMtVmVuwXQ,61
GNnDvJwtA9C1XFf-yv4KVA,2
GNnDvJwtA9C1XFf-yv4KVA,6
GNnDvJwtA9C1XFf-yv4KVA,134
GNnDvJwtA9C1XFf-yv4KVA,56
GNnDvJwtA9C1XFf-yv4KVA,109
GNnDvJwtA9C1XFf-yv4KVA,186
GNnDvJwtA9C1XFf-yv4KVA,154
Yl9oeLmeQvpPLlo6tk34AA,109
Yl9oeLmeQvpPLlo6tk34AA,2
jZxs7PDhUbhg4LWSFM4Z_A,114
jZxs7PDhUbhg4LWSFM4Z_A,109
GdgZ98wg0ScYBxCQYs5BpA,5
GdgZ98wg0ScYBxCQYs5BpA,2
GdgZ98wg0ScYBxCQYs5BpA,109
GdgZ98wg0ScYBxCQYs5BpA,154
DcejXAJp_MbhvdTTiPjMvg,109
DcejXAJp_MbhvdTTiPjMvg,143
DcejXAJp_MbhvdTTiPjMvg,92
44FugwIywDjD6TwSESAmkw,91
44FugwIywDjD6TwSESAmkw,82
44FugwIywDjD6TwSESAmkw,154
44FugwIywDjD6TwSESAmkw,24
44FugwIywDjD6TwSESAmkw,142
44FugwIywDjD6TwSESAmkw,109
Ef2bzjkqUHBefPKHsMbDaQ,109
Ef2bzjkqUHBefPKHsMbDaQ,137
Ef2bzjkqUHBefPKHsMbDaQ,180
Ef2bzjkqUHBefPKHsMbDaQ,14
2ao0GD9qmbF6XjhfqDlkvg,76
2ao0GD9qmbF6XjhfqDlkvg,154
2ao0GD9qmbF6XjhfqDlkvg,61
2ao0GD9qmbF6XjhfqDlkvg,109
qU3ozbYKiiF-MZyXfQmLvg,109
qU3ozbYKiiF-MZyXfQmLvg,195
zvXK340RFrQqaPU22U7zcA,119
zvXK340RFrQqaPU22U7zcA,8
zvXK340RFrQqaPU22U7zcA,109
zvXK340RFrQqaPU22U7zcA,154
aBrWR7OjjXL_n63q1cnujw,119
aBrWR7OjjXL_n63q1cnujw,109
aBrWR7OjjXL_n63q1cnujw,65
aBrWR7OjjXL_n63q1cnujw,142
aBrWR7OjjXL_n63q1cnujw,60
uE0iQih1BfnQUTUxI3iFMw,26
uE0iQih1BfnQUTUxI3iFMw,69
uE0iQih1BfnQUTUxI3iFMw,154
uE0iQih1BfnQUTUxI3iFMw,109
uE0iQih1BfnQUTUxI3iFMw,142
NjozOOgSQqGFn8Wnbn8HkQ,109
NjozOOgSQqGFn8Wnbn8HkQ,98
NjozOOgSQqGFn8Wnbn8HkQ,142
ggHimx48c_hPPvTwsBgyAQ,69
ggHimx48c_hPPvTwsBgyAQ,100
ggHimx48c_hPPvTwsBgyAQ,85
ggHimx48c_hPPvTwsBgyAQ,109
ggHimx48c_hPPvTwsBgyAQ,154
39t-p5woEOErAhGXS1qjyQ,109
39t-p5woEOErAhGXS1qjyQ,119
39t-p5woEOErAhGXS1qjyQ,60
39t-p5woEOErAhGXS1qjyQ,65
gxL1ffZZiJjPqydS379XZw,149
gxL1ffZZiJjPqydS379XZw,58
gxL1ffZZiJjPqydS379XZw,109
gxL1ffZZiJjPqydS379XZw,71
gxL1ffZZiJjPqydS379XZw,184
gxL1ffZZiJjPqydS379XZw,101
nt0IfQOQwZvEIjYl79M-pQ,68
nt0IfQOQwZvEIjYl79M-pQ,109
nt0IfQOQwZvEIjYl79M-pQ,184
nt0IfQOQwZvEIjYl79M-pQ,149
nt0IfQOQwZvEIjYl79M-pQ,25
nt0IfQOQwZvEIjYl79M-pQ,26
nt0IfQOQwZvEIjYl79M-pQ,101
aSLURDEj9Kw2YQkpP_ZAlg,109
aSLURDEj9Kw2YQkpP_ZAlg,114
hA03QM1dEu5DLU0TB9rx4g,149
hA03QM1dEu5DLU0TB9rx4g,101
hA03QM1dEu5DLU0TB9rx4g,2
hA03QM1dEu5DLU0TB9rx4g,109
hA03QM1dEu5DLU0TB9rx4g,127
RLqydzwJbWUMvrvw7Vsedw,109
RLqydzwJbWUMvrvw7Vsedw,2
DBIs8znvD-RUy9rFsKiJUQ,184
DBIs8znvD-RUy9rFsKiJUQ,109
DBIs8znvD-RUy9rFsKiJUQ,119
DBIs8znvD-RUy9rFsKiJUQ,50
DBIs8znvD-RUy9rFsKiJUQ,150
DBIs8znvD-RUy9rFsKiJUQ,6
HdV3iwFtEmvdaW9dYw_wlQ,109
HdV3iwFtEmvdaW9dYw_wlQ,101
HdV3iwFtEmvdaW9dYw_wlQ,119
HdV3iwFtEmvdaW9dYw_wlQ,149
HdV3iwFtEmvdaW9dYw_wlQ,179
HdV3iwFtEmvdaW9dYw_wlQ,68
HdV3iwFtEmvdaW9dYw_wlQ,146
HdV3iwFtEmvdaW9dYw_wlQ,154
twficKhd2QU0N2oEraX4nw,154
twficKhd2QU0N2oEraX4nw,7
twficKhd2QU0N2oEraX4nw,84
twficKhd2QU0N2oEraX4nw,94
twficKhd2QU0N2oEraX4nw,109
pKpu9LDo8jndikkkAHoAsw,109
pKpu9LDo8jndikkkAHoAsw,9
pKpu9LDo8jndikkkAHoAsw,154
f9tOAO-RLCvA-uptJATrSA,69
f9tOAO-RLCvA-uptJATrSA,142
f9tOAO-RLCvA-uptJATrSA,154
f9tOAO-RLCvA-uptJATrSA,26
f9tOAO-RLCvA-uptJATrSA,109
frgOKiI-_KVMP28tqJ0cSg,65
frgOKiI-_KVMP28tqJ0cSg,32
frgOKiI-_KVMP28tqJ0cSg,109
frgOKiI-_KVMP28tqJ0cSg,119
wyme57hUL0vn4I9ElGR_-g,109
wyme57hUL0vn4I9ElGR_-g,114
wyme57hUL0vn4I9ElGR_-g,180
wyme57hUL0vn4I9ElGR_-g,72
3gqWbaq86WGLScQlcMXEyg,142
3gqWbaq86WGLScQlcMXEyg,8
3gqWbaq86WGLScQlcMXEyg,109
3gqWbaq86WGLScQlcMXEyg,154
3gqWbaq86WGLScQlcMXEyg,26
PDGyduDCysMP5L__5BnYJA,149
PDGyduDCysMP5L__5BnYJA,145
PDGyduDCysMP5L__5BnYJA,109
PDGyduDCysMP5L__5BnYJA,179
PDGyduDCysMP5L__5BnYJA,184
PDGyduDCysMP5L__5BnYJA,101
PDGyduDCysMP5L__5BnYJA,8
PDGyduDCysMP5L__5BnYJA,6
PDGyduDCysMP5L__5BnYJA,154
PDGyduDCysMP5L__5BnYJA,68
6JqyhgPbWcDpUJ45iNtF3g,154
6JqyhgPbWcDpUJ45iNtF3g,7
6JqyhgPbWcDpUJ45iNtF3g,109
6JqyhgPbWcDpUJ45iNtF3g,131
6JqyhgPbWcDpUJ45iNtF3g,119
6JqyhgPbWcDpUJ45iNtF3g,98
qDkbudGRfmJvf7trQZea4g,109
qDkbudGRfmJvf7trQZea4g,9
S-c-kYmsuRQQY23N6LYXdw,143
S-c-kYmsuRQQY23N6LYXdw,109
S-c-kYmsuRQQY23N6LYXdw,162
S-c-kYmsuRQQY23N6LYXdw,92
S-c-kYmsuRQQY23N6LYXdw,93
Lsw4VnF3xK_Rcnl6VIM4Qg,0
Lsw4VnF3xK_Rcnl6VIM4Qg,46
Lsw4VnF3xK_Rcnl6VIM4Qg,147
Lsw4VnF3xK_Rcnl6VIM4Qg,109
Lsw4VnF3xK_Rcnl6VIM4Qg,156
KFk7PO8X2ApsrIGXh15AOg,109
KFk7PO8X2ApsrIGXh15AOg,142
KFk7PO8X2ApsrIGXh15AOg,85
KFk7PO8X2ApsrIGXh15AOg,26
F5b99wMsfB_TpUBye-iOeg,92
F5b99wMsfB_TpUBye-iOeg,143
F5b99wMsfB_TpUBye-iOeg,109
Ijm8QKl_WS9iR4gxe7EohA,34
Ijm8QKl_WS9iR4gxe7EohA,113
Ijm8QKl_WS9iR4gxe7EohA,25
Ijm8QKl_WS9iR4gxe7EohA,109
Ijm8QKl_WS9iR4gxe7EohA,180
Ijm8QKl_WS9iR4gxe7EohA,149
Ijm8QKl_WS9iR4gxe7EohA,101
2r-p8wj3dZm1baMbOzBvZg,109
2r-p8wj3dZm1baMbOzBvZg,114
8BRYRyErfJfPkIa8C38YfQ,26
8BRYRyErfJfPkIa8C38YfQ,109
8BRYRyErfJfPkIa8C38YfQ,101
8BRYRyErfJfPkIa8C38YfQ,149
8BRYRyErfJfPkIa8C38YfQ,179
8BRYRyErfJfPkIa8C38YfQ,197
HzLJATakf0LLjOYz9znnQA,109
HzLJATakf0LLjOYz9znnQA,154
HzLJATakf0LLjOYz9znnQA,146
HzLJATakf0LLjOYz9znnQA,119
pj8Y-5vfbRitnnm2xJFH9w,113
pj8Y-5vfbRitnnm2xJFH9w,109
hOVphvLElFBXKDArFRgUvQ,101
hOVphvLElFBXKDArFRgUvQ,109
hOVphvLElFBXKDArFRgUvQ,184
hOVphvLElFBXKDArFRgUvQ,147
hOVphvLElFBXKDArFRgUvQ,52
hOVphvLElFBXKDArFRgUvQ,154
hOVphvLElFBXKDArFRgUvQ,59
hOVphvLElFBXKDArFRgUvQ,35
hOVphvLElFBXKDArFRgUvQ,149
hOVphvLElFBXKDArFRgUvQ,46
hOVphvLElFBXKDArFRgUvQ,83
8uF-bhJFgT4Tn6DTb27viA,154
8uF-bhJFgT4Tn6DTb27viA,13
8uF-bhJFgT4Tn6DTb27viA,26
8uF-bhJFgT4Tn6DTb27viA,25
8uF-bhJFgT4Tn6DTb27viA,8
8uF-bhJFgT4Tn6DTb27viA,109
8r23xbXXpI-g8MJYd4jT2A,109
8r23xbXXpI-g8MJYd4jT2A,25
8r23xbXXpI-g8MJYd4jT2A,184
U61GVlMhdnMPri2NJXHayQ,176
U61GVlMhdnMPri2NJXHayQ,152
U61GVlMhdnMPri2NJXHayQ,75
U61GVlMhdnMPri2NJXHayQ,109
H_yVbOCHTEocWeXl6UXkIQ,119
H_yVbOCHTEocWeXl6UXkIQ,109
H_yVbOCHTEocWeXl6UXkIQ,98
H_yVbOCHTEocWeXl6UXkIQ,65
_kaXQwnlsnfpUsKr3otCBg,154
_kaXQwnlsnfpUsKr3otCBg,61
_kaXQwnlsnfpUsKr3otCBg,76
_kaXQwnlsnfpUsKr3otCBg,109
_kaXQwnlsnfpUsKr3otCBg,104
ySlb6aLKqaUmS9TS7ZCI7w,119
ySlb6aLKqaUmS9TS7ZCI7w,109
ySlb6aLKqaUmS9TS7ZCI7w,60
ySlb6aLKqaUmS9TS7ZCI7w,154
ySlb6aLKqaUmS9TS7ZCI7w,157
ySlb6aLKqaUmS9TS7ZCI7w,25
ySlb6aLKqaUmS9TS7ZCI7w,26
ySlb6aLKqaUmS9TS7ZCI7w,100
ySlb6aLKqaUmS9TS7ZCI7w,32
Ug9b04y6CXzewYZ230xflQ,34
Ug9b04y6CXzewYZ230xflQ,109
Ug9b04y6CXzewYZ230xflQ,134
Ug9b04y6CXzewYZ230xflQ,154
JFUTJaE3REmCne1hnWm-OQ,154
JFUTJaE3REmCne1hnWm-OQ,186
JFUTJaE3REmCne1hnWm-OQ,109
JFUTJaE3REmCne1hnWm-OQ,56
kLas0AKQ5D0HoIqPYsqrIQ,157
kLas0AKQ5D0HoIqPYsqrIQ,98
kLas0AKQ5D0HoIqPYsqrIQ,119
kLas0AKQ5D0HoIqPYsqrIQ,109
YZtPfTnsJiNxImIHKaRV3g,143
YZtPfTnsJiNxImIHKaRV3g,154
YZtPfTnsJiNxImIHKaRV3g,146
YZtPfTnsJiNxImIHKaRV3g,25
YZtPfTnsJiNxImIHKaRV3g,95
YZtPfTnsJiNxImIHKaRV3g,109
YZtPfTnsJiNxImIHKaRV3g,7
YZtPfTnsJiNxImIHKaRV3g,180
YZtPfTnsJiNxImIHKaRV3g,93
YZtPfTnsJiNxImIHKaRV3g,36
YZtPfTnsJiNxImIHKaRV3g,114
HURWp66d8dbY6qFLHkRvew,143
HURWp66d8dbY6qFLHkRvew,92
HURWp66d8dbY6qFLHkRvew,9
HURWp66d8dbY6qFLHkRvew,109
pvQqt8VOEZu8lOHbl3hkGw,154
pvQqt8VOEZu8lOHbl3hkGw,142
pvQqt8VOEZu8lOHbl3hkGw,109
g5J9OJ5e8SgLYd2DL8_K9w,134
g5J9OJ5e8SgLYd2DL8_K9w,154
g5J9OJ5e8SgLYd2DL8_K9w,109
g5J9OJ5e8SgLYd2DL8_K9w,2
OAT5j2W8F5ypj0eDGH22Xg,142
OAT5j2W8F5ypj0eDGH22Xg,26
OAT5j2W8F5ypj0eDGH22Xg,8
OAT5j2W8F5ypj0eDGH22Xg,109
OAT5j2W8F5ypj0eDGH22Xg,154
0mijbNf-7wiKJ9xto1pAyg,6
0mijbNf-7wiKJ9xto1pAyg,109
0mijbNf-7wiKJ9xto1pAyg,0
-vXGKRBI9qOtNLoptRyaHQ,100
-vXGKRBI9qOtNLoptRyaHQ,6
-vXGKRBI9qOtNLoptRyaHQ,154
-vXGKRBI9qOtNLoptRyaHQ,109
-vXGKRBI9qOtNLoptRyaHQ,26
-vXGKRBI9qOtNLoptRyaHQ,69
-vXGKRBI9qOtNLoptRyaHQ,25
WnClhWcKwtrUD1U0cDhDgg,92
WnClhWcKwtrUD1U0cDhDgg,109
U51t81GzCh_TmnWx_bxbsA,134
U51t81GzCh_TmnWx_bxbsA,109
U51t81GzCh_TmnWx_bxbsA,85
U51t81GzCh_TmnWx_bxbsA,154
2va-BK-z06mmPkSjNAJX0w,114
2va-BK-z06mmPkSjNAJX0w,109
gzhsBLH6AG5ssg-O5BSrzw,109
gzhsBLH6AG5ssg-O5BSrzw,51
gzhsBLH6AG5ssg-O5BSrzw,60
gzhsBLH6AG5ssg-O5BSrzw,25
gzhsBLH6AG5ssg-O5BSrzw,149
gzhsBLH6AG5ssg-O5BSrzw,101
TbIm5iOl6G0gXfDpPDeYTg,25
TbIm5iOl6G0gXfDpPDeYTg,109
Vbdk80DwTyrCYBoEIIyMGA,113
Vbdk80DwTyrCYBoEIIyMGA,109
BapQFhG4J7E__P73yBGOpA,109
BapQFhG4J7E__P73yBGOpA,85
BapQFhG4J7E__P73yBGOpA,142
BapQFhG4J7E__P73yBGOpA,199
BapQFhG4J7E__P73yBGOpA,93
2PmIhlF_5BHcRsVZsCtM0w,98
2PmIhlF_5BHcRsVZsCtM0w,109
2PmIhlF_5BHcRsVZsCtM0w,119
2PmIhlF_5BHcRsVZsCtM0w,65
Npw9ponCiJV9tjG5Bsp2Fg,109
Npw9ponCiJV9tjG5Bsp2Fg,65
Npw9ponCiJV9tjG5Bsp2Fg,83
Npw9ponCiJV9tjG5Bsp2Fg,184
BGVE8k_zp_duyW-Ij7pTdg,25
BGVE8k_zp_duyW-Ij7pTdg,109
BGVE8k_zp_duyW-Ij7pTdg,121
BGVE8k_zp_duyW-Ij7pTdg,119
BGVE8k_zp_duyW-Ij7pTdg,65
yoS-4wkVn6StLiK3RL1bSw,65
yoS-4wkVn6StLiK3RL1bSw,109
A9rVxmIBtHZRvNhbBaGAWg,109
A9rVxmIBtHZRvNhbBaGAWg,114
A9rVxmIBtHZRvNhbBaGAWg,36
642IgLN1a8kjDIeAkaps1A,2
642IgLN1a8kjDIeAkaps1A,109
tGK86wEGgZoCFGdC9FiYtA,109
tGK86wEGgZoCFGdC9FiYtA,184
tGK86wEGgZoCFGdC9FiYtA,154
tMGpWQB6vYRSLvP4wLrXyw,133
tMGpWQB6vYRSLvP4wLrXyw,149
tMGpWQB6vYRSLvP4wLrXyw,119
tMGpWQB6vYRSLvP4wLrXyw,107
tMGpWQB6vYRSLvP4wLrXyw,101
tMGpWQB6vYRSLvP4wLrXyw,184
tMGpWQB6vYRSLvP4wLrXyw,109
tMGpWQB6vYRSLvP4wLrXyw,98
tMGpWQB6vYRSLvP4wLrXyw,110
FwwbaUc7u5nSiLmkF_Z1Tg,61
FwwbaUc7u5nSiLmkF_Z1Tg,154
FwwbaUc7u5nSiLmkF_Z1Tg,98
FwwbaUc7u5nSiLmkF_Z1Tg,8
FwwbaUc7u5nSiLmkF_Z1Tg,109
QwIoMcD_Nd7DV7o-rmr2ug,101
QwIoMcD_Nd7DV7o-rmr2ug,68
QwIoMcD_Nd7DV7o-rmr2ug,85
QwIoMcD_Nd7DV7o-rmr2ug,109
QwIoMcD_Nd7DV7o-rmr2ug,25
QwIoMcD_Nd7DV7o-rmr2ug,149
QwIoMcD_Nd7DV7o-rmr2ug,26
sCbv0Dq62IXCMOCK8si3Xg,109
sCbv0Dq62IXCMOCK8si3Xg,51
sCbv0Dq62IXCMOCK8si3Xg,32
sCbv0Dq62IXCMOCK8si3Xg,65
sCbv0Dq62IXCMOCK8si3Xg,119
Tf8KLsWjf24FiGcZh6FD-Q,150
Tf8KLsWjf24FiGcZh6FD-Q,5
Tf8KLsWjf24FiGcZh6FD-Q,154
Tf8KLsWjf24FiGcZh6FD-Q,137
Tf8KLsWjf24FiGcZh6FD-Q,109
VymPe2QIxLcb3KO0xqRd8A,8
VymPe2QIxLcb3KO0xqRd8A,98
VymPe2QIxLcb3KO0xqRd8A,109
VymPe2QIxLcb3KO0xqRd8A,154
VymPe2QIxLcb3KO0xqRd8A,13
4RLS-xn9hHxm8-HTLXf8Og,2
4RLS-xn9hHxm8-HTLXf8Og,109
Vs1GKzhgYLBthayVNuIbGA,110
Vs1GKzhgYLBthayVNuIbGA,196
Vs1GKzhgYLBthayVNuIbGA,149
Vs1GKzhgYLBthayVNuIbGA,109
Vs1GKzhgYLBthayVNuIbGA,101
Vs1GKzhgYLBthayVNuIbGA,184
Vs1GKzhgYLBthayVNuIbGA,2
OSkLTJeSDAqdcfPGLPj81A,109
OSkLTJeSDAqdcfPGLPj81A,114
ZY2feSm2sc5nTXYHnKpMGQ,101
ZY2feSm2sc5nTXYHnKpMGQ,149
ZY2feSm2sc5nTXYHnKpMGQ,109
ZY2feSm2sc5nTXYHnKpMGQ,92
ZY2feSm2sc5nTXYHnKpMGQ,26
ZY2feSm2sc5nTXYHnKpMGQ,68
ZY2feSm2sc5nTXYHnKpMGQ,180
Vi8hqf6BVnc-6lUia389iA,14
Vi8hqf6BVnc-6lUia389iA,109
o2i4AvqF6Q9lWK-wksxzuw,137
o2i4AvqF6Q9lWK-wksxzuw,180
o2i4AvqF6Q9lWK-wksxzuw,109
o2i4AvqF6Q9lWK-wksxzuw,154
o2i4AvqF6Q9lWK-wksxzuw,98
o2i4AvqF6Q9lWK-wksxzuw,149
o2i4AvqF6Q9lWK-wksxzuw,101
o2i4AvqF6Q9lWK-wksxzuw,129
o2i4AvqF6Q9lWK-wksxzuw,158
t_yrGGMDQOJ40U54F4gOEw,109
t_yrGGMDQOJ40U54F4gOEw,98
t_yrGGMDQOJ40U54F4gOEw,119
t_yrGGMDQOJ40U54F4gOEw,32
1CcGm-DnoDQKx1Myi3ABQg,109
1CcGm-DnoDQKx1Myi3ABQg,76
1CcGm-DnoDQKx1Myi3ABQg,98
Sh9_RIUFGWkFjud18WZZ9Q,142
Sh9_RIUFGWkFjud18WZZ9Q,60
Sh9_RIUFGWkFjud18WZZ9Q,109
Sh9_RIUFGWkFjud18WZZ9Q,108
1bJxvwuMTyXmQGu90WLPhA,180
1bJxvwuMTyXmQGu90WLPhA,109
1bJxvwuMTyXmQGu90WLPhA,101
1bJxvwuMTyXmQGu90WLPhA,100
1bJxvwuMTyXmQGu90WLPhA,9
1bJxvwuMTyXmQGu90WLPhA,133
1bJxvwuMTyXmQGu90WLPhA,184
1bJxvwuMTyXmQGu90WLPhA,154
1bJxvwuMTyXmQGu90WLPhA,107
1bJxvwuMTyXmQGu90WLPhA,149
0xy7fk_yHaHbapJ1FS_ZJA,162
0xy7fk_yHaHbapJ1FS_ZJA,109
0xy7fk_yHaHbapJ1FS_ZJA,62
0xy7fk_yHaHbapJ1FS_ZJA,25
0xy7fk_yHaHbapJ1FS_ZJA,98
cBHzDxKCsosdDI4UR3w-eg,109
cBHzDxKCsosdDI4UR3w-eg,101
cBHzDxKCsosdDI4UR3w-eg,88
cBHzDxKCsosdDI4UR3w-eg,25
cBHzDxKCsosdDI4UR3w-eg,145
cBHzDxKCsosdDI4UR3w-eg,149
hXL6oSqDFIp8DWQzR35QKQ,13
hXL6oSqDFIp8DWQzR35QKQ,109
hXL6oSqDFIp8DWQzR35QKQ,8
hXL6oSqDFIp8DWQzR35QKQ,154
phrcCEjmi43udsQgxWtsEQ,25
phrcCEjmi43udsQgxWtsEQ,109
phrcCEjmi43udsQgxWtsEQ,46
phrcCEjmi43udsQgxWtsEQ,122
phrcCEjmi43udsQgxWtsEQ,80
K5WTakHfyimdWZ87QJJPUg,98
K5WTakHfyimdWZ87QJJPUg,79
K5WTakHfyimdWZ87QJJPUg,8
K5WTakHfyimdWZ87QJJPUg,154
K5WTakHfyimdWZ87QJJPUg,100
